Iteration,Best_Clique_Size,Best_Clique
0,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
1,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
2,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
3,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
4,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
5,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
6,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
7,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
8,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
9,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
10,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
11,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
12,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
13,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
14,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
15,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
16,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
17,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
18,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
19,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
20,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
21,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
22,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
23,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
24,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
25,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
26,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
27,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
28,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
29,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
30,11,"[136, 200, 128, 271, 332, 411, 369, 80, 338, 107, 219]"
31,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
32,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
33,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
34,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
35,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
36,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
37,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
38,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
39,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
40,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
41,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
42,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
43,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
44,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
45,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
46,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
47,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
48,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
49,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
50,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
51,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
52,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
53,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
54,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
55,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
56,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
57,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
58,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
59,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
60,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
61,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
62,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
63,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
64,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
65,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
66,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
67,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
68,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
69,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
70,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
71,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
72,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
73,12,"[38, 22, 301, 100, 75, 209, 18, 173, 282, 140, 62, 248]"
