Iteration,Best_Clique_Size,Best_Clique
0,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
1,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
2,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
3,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
4,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
5,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
6,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
7,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
8,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
9,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
10,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
11,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
12,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
13,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
14,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
15,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
16,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
17,11,"[149, 137, 378, 200, 342, 429, 468, 358, 477, 316, 220]"
18,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
19,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
20,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
21,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
22,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
23,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
24,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
25,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
26,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
27,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
28,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
29,12,"[321, 162, 251, 476, 167, 400, 55, 436, 157, 100, 335, 245]"
