Iteration,Best_Clique_Size,Best_Clique
0,30,"[222, 464, 25, 163, 577, 534, 224, 47, 53, 323, 78, 117, 618, 11, 458, 347, 648, 677, 141, 251, 536, 259, 86, 267, 151, 148, 192, 660, 586, 521]"
1,30,"[222, 464, 25, 163, 577, 534, 224, 47, 53, 323, 78, 117, 618, 11, 458, 347, 648, 677, 141, 251, 536, 259, 86, 267, 151, 148, 192, 660, 586, 521]"
2,30,"[222, 464, 25, 163, 577, 534, 224, 47, 53, 323, 78, 117, 618, 11, 458, 347, 648, 677, 141, 251, 536, 259, 86, 267, 151, 148, 192, 660, 586, 521]"
3,31,"[519, 238, 16, 325, 397, 516, 344, 291, 259, 666, 237, 253, 53, 15, 406, 211, 116, 224, 239, 534, 607, 294, 209, 611, 114, 247, 212, 349, 375, 316, 586]"
4,31,"[519, 238, 16, 325, 397, 516, 344, 291, 259, 666, 237, 253, 53, 15, 406, 211, 116, 224, 239, 534, 607, 294, 209, 611, 114, 247, 212, 349, 375, 316, 586]"
5,31,"[519, 238, 16, 325, 397, 516, 344, 291, 259, 666, 237, 253, 53, 15, 406, 211, 116, 224, 239, 534, 607, 294, 209, 611, 114, 247, 212, 349, 375, 316, 586]"
6,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
7,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
8,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
9,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
10,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
11,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
12,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
13,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
14,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
15,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
16,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
17,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
18,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
19,32,"[188, 553, 651, 237, 8, 524, 344, 666, 392, 592, 575, 559, 53, 114, 498, 586, 211, 75, 327, 372, 289, 252, 151, 677, 477, 30, 324, 583, 316, 464, 534, 401]"
20,34,"[185, 467, 72, 247, 391, 75, 291, 578, 128, 333, 102, 657, 242, 192, 524, 324, 14, 289, 267, 611, 30, 607, 294, 372, 151, 238, 121, 86, 648, 189, 392, 666, 316, 349]"
21,34,"[185, 467, 72, 247, 391, 75, 291, 578, 128, 333, 102, 657, 242, 192, 524, 324, 14, 289, 267, 611, 30, 607, 294, 372, 151, 238, 121, 86, 648, 189, 392, 666, 316, 349]"
22,34,"[185, 467, 72, 247, 391, 75, 291, 578, 128, 333, 102, 657, 242, 192, 524, 324, 14, 289, 267, 611, 30, 607, 294, 372, 151, 238, 121, 86, 648, 189, 392, 666, 316, 349]"
23,34,"[185, 467, 72, 247, 391, 75, 291, 578, 128, 333, 102, 657, 242, 192, 524, 324, 14, 289, 267, 611, 30, 607, 294, 372, 151, 238, 121, 86, 648, 189, 392, 666, 316, 349]"
24,34,"[185, 467, 72, 247, 391, 75, 291, 578, 128, 333, 102, 657, 242, 192, 524, 324, 14, 289, 267, 611, 30, 607, 294, 372, 151, 238, 121, 86, 648, 189, 392, 666, 316, 349]"
25,34,"[185, 467, 72, 247, 391, 75, 291, 578, 128, 333, 102, 657, 242, 192, 524, 324, 14, 289, 267, 611, 30, 607, 294, 372, 151, 238, 121, 86, 648, 189, 392, 666, 316, 349]"
26,34,"[185, 467, 72, 247, 391, 75, 291, 578, 128, 333, 102, 657, 242, 192, 524, 324, 14, 289, 267, 611, 30, 607, 294, 372, 151, 238, 121, 86, 648, 189, 392, 666, 316, 349]"
