Iteration,Best_Clique_Size,Best_Clique
0,27,"[288, 106, 23, 611, 146, 117, 267, 586, 406, 367, 681, 392, 622, 238, 191, 14, 521, 322, 242, 275, 635, 561, 372, 316, 75, 614, 291]"
1,30,"[423, 346, 396, 114, 316, 511, 239, 29, 324, 677, 536, 465, 128, 349, 260, 344, 327, 255, 347, 75, 322, 575, 638, 512, 586, 494, 151, 607, 16, 406]"
2,30,"[423, 346, 396, 114, 316, 511, 239, 29, 324, 677, 536, 465, 128, 349, 260, 344, 327, 255, 347, 75, 322, 575, 638, 512, 586, 494, 151, 607, 16, 406]"
3,30,"[423, 346, 396, 114, 316, 511, 239, 29, 324, 677, 536, 465, 128, 349, 260, 344, 327, 255, 347, 75, 322, 575, 638, 512, 586, 494, 151, 607, 16, 406]"
4,32,"[589, 391, 296, 127, 536, 666, 592, 76, 677, 417, 465, 660, 512, 362, 75, 401, 251, 607, 648, 583, 558, 294, 188, 347, 372, 316, 534, 322, 252, 151, 327, 467]"
5,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
6,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
7,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
8,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
9,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
10,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
11,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
12,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
13,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
14,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
15,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
16,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
17,33,"[297, 126, 131, 192, 104, 561, 322, 349, 47, 252, 296, 291, 53, 436, 148, 677, 669, 242, 325, 78, 316, 75, 512, 350, 548, 611, 239, 534, 30, 524, 160, 607, 372]"
18,34,"[76, 275, 252, 652, 212, 224, 188, 239, 396, 106, 593, 586, 458, 47, 578, 238, 360, 583, 391, 53, 291, 648, 247, 316, 192, 521, 151, 607, 611, 148, 251, 128, 378, 659]"
19,34,"[76, 275, 252, 652, 212, 224, 188, 239, 396, 106, 593, 586, 458, 47, 578, 238, 360, 583, 391, 53, 291, 648, 247, 316, 192, 521, 151, 607, 611, 148, 251, 128, 378, 659]"
20,34,"[76, 275, 252, 652, 212, 224, 188, 239, 396, 106, 593, 586, 458, 47, 578, 238, 360, 583, 391, 53, 291, 648, 247, 316, 192, 521, 151, 607, 611, 148, 251, 128, 378, 659]"
21,34,"[76, 275, 252, 652, 212, 224, 188, 239, 396, 106, 593, 586, 458, 47, 578, 238, 360, 583, 391, 53, 291, 648, 247, 316, 192, 521, 151, 607, 611, 148, 251, 128, 378, 659]"
22,34,"[76, 275, 252, 652, 212, 224, 188, 239, 396, 106, 593, 586, 458, 47, 578, 238, 360, 583, 391, 53, 291, 648, 247, 316, 192, 521, 151, 607, 611, 148, 251, 128, 378, 659]"
23,34,"[76, 275, 252, 652, 212, 224, 188, 239, 396, 106, 593, 586, 458, 47, 578, 238, 360, 583, 391, 53, 291, 648, 247, 316, 192, 521, 151, 607, 611, 148, 251, 128, 378, 659]"
24,34,"[76, 275, 252, 652, 212, 224, 188, 239, 396, 106, 593, 586, 458, 47, 578, 238, 360, 583, 391, 53, 291, 648, 247, 316, 192, 521, 151, 607, 611, 148, 251, 128, 378, 659]"
25,34,"[76, 275, 252, 652, 212, 224, 188, 239, 396, 106, 593, 586, 458, 47, 578, 238, 360, 583, 391, 53, 291, 648, 247, 316, 192, 521, 151, 607, 611, 148, 251, 128, 378, 659]"
26,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
27,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
28,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
29,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
30,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
31,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
32,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
33,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
34,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
35,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
36,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
37,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
38,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
39,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
40,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
41,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
42,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
43,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
44,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
45,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
46,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
47,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
48,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
49,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
50,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
51,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
52,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
53,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
54,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
55,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
56,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
57,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
58,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
59,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
60,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
61,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
62,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
63,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
64,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
65,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
66,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
67,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
68,35,"[460, 141, 218, 356, 392, 322, 653, 15, 127, 391, 294, 30, 53, 648, 121, 607, 281, 386, 575, 578, 86, 652, 483, 189, 677, 512, 105, 289, 467, 561, 78, 372, 324, 211, 75]"
69,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
70,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
71,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
72,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
73,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
74,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
75,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
76,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
77,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
78,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
79,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
80,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
81,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
82,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
83,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
84,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
85,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
86,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
87,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
88,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
89,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
90,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
91,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
92,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
93,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
94,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
95,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
96,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
97,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
98,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
99,38,"[16, 360, 344, 141, 447, 659, 498, 347, 464, 583, 295, 247, 75, 188, 121, 607, 324, 524, 677, 372, 534, 561, 349, 648, 30, 53, 294, 392, 15, 401, 316, 211, 242, 586, 239, 291, 512, 458]"
