Iteration,Best_Clique_Size,Best_Clique
0,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
1,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
2,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
3,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
4,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
5,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
6,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
7,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
8,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
9,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
10,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
11,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
12,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
13,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
14,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
15,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
16,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
17,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
18,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
19,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
20,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
21,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
22,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
23,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
24,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
25,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
26,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
27,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
28,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
29,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
30,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
31,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
32,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
33,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
34,12,"[263, 445, 287, 54, 251, 427, 14, 58, 131, 389, 152, 400]"
