Iteration,Best_Clique_Size,Best_Clique
0,11,"[332, 380, 45, 258, 433, 101, 211, 338, 244, 255, 59]"
1,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
2,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
3,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
4,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
5,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
6,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
7,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
8,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
9,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
10,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
11,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
12,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
13,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
14,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
15,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
16,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
17,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
18,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
19,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
20,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
21,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
22,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
23,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
24,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
25,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
26,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
27,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
28,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
29,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
30,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
31,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
32,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
33,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
34,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
35,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
36,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
37,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
38,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
39,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
40,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
41,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
42,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
43,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
44,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
45,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
46,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
47,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
48,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
49,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
50,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
51,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
52,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
53,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
54,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
55,12,"[473, 86, 180, 461, 139, 166, 466, 362, 133, 436, 458, 370]"
