Iteration,Best_Clique_Size,Best_Clique
0,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
1,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
2,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
3,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
4,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
5,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
6,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
7,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
8,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
9,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
10,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
11,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
12,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
13,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
14,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
15,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
16,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
17,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
18,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
19,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
20,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
21,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
22,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
23,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
24,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
25,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
26,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
27,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
28,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
29,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
30,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
31,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
32,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
33,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
34,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
35,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
36,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
37,11,"[81, 97, 53, 227, 114, 237, 9, 145, 341, 215, 426]"
