Iteration,Best_Clique_Size,Best_Clique
0,32,"[218, 432, 648, 325, 148, 294, 252, 163, 324, 465, 29, 72, 353, 611, 305, 660, 417, 453, 607, 222, 534, 360, 151, 467, 121, 135, 536, 126, 296, 349, 593, 114]"
1,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
2,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
3,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
4,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
5,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
6,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
7,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
8,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
9,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
10,34,"[147, 125, 583, 259, 391, 558, 53, 29, 260, 325, 144, 117, 534, 59, 151, 406, 192, 460, 118, 291, 105, 386, 353, 378, 536, 607, 360, 611, 324, 512, 296, 239, 561, 677]"
11,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
12,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
13,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
14,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
15,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
16,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
17,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
18,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
19,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
20,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
21,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
22,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
23,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
24,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
25,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
26,35,"[407, 285, 659, 247, 580, 453, 316, 129, 578, 677, 386, 16, 105, 648, 392, 126, 291, 324, 401, 78, 75, 349, 238, 494, 372, 128, 86, 294, 118, 536, 353, 29, 53, 635, 467]"
27,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
28,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
29,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
30,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
31,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
32,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
33,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
34,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
35,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
36,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
37,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
38,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
39,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
40,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
41,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
42,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
43,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
44,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
45,36,"[689, 524, 548, 477, 378, 622, 104, 118, 659, 586, 611, 267, 607, 561, 237, 49, 15, 346, 510, 86, 151, 677, 406, 252, 251, 114, 75, 575, 128, 372, 289, 192, 536, 188, 53, 18]"
