Iteration,Best_Clique_Size,Best_Clique
0,27,"[412, 339, 75, 267, 558, 614, 396, 367, 106, 449, 3, 303, 285, 291, 259, 677, 521, 458, 372, 495, 589, 575, 607, 386, 53, 618, 464]"
1,27,"[412, 339, 75, 267, 558, 614, 396, 367, 106, 449, 3, 303, 285, 291, 259, 677, 521, 458, 372, 495, 589, 575, 607, 386, 53, 618, 464]"
2,28,"[460, 168, 140, 114, 446, 189, 209, 677, 294, 672, 350, 578, 324, 558, 607, 78, 386, 496, 30, 134, 147, 417, 592, 483, 247, 401, 105, 322]"
3,28,"[460, 168, 140, 114, 446, 189, 209, 677, 294, 672, 350, 578, 324, 558, 607, 78, 386, 496, 30, 134, 147, 417, 592, 483, 247, 401, 105, 322]"
4,31,"[147, 296, 360, 688, 291, 488, 593, 255, 362, 237, 114, 536, 353, 307, 521, 349, 116, 224, 121, 86, 510, 611, 490, 607, 47, 396, 386, 117, 151, 14, 578]"
5,31,"[147, 296, 360, 688, 291, 488, 593, 255, 362, 237, 114, 536, 353, 307, 521, 349, 116, 224, 121, 86, 510, 611, 490, 607, 47, 396, 386, 117, 151, 14, 578]"
6,31,"[147, 296, 360, 688, 291, 488, 593, 255, 362, 237, 114, 536, 353, 307, 521, 349, 116, 224, 121, 86, 510, 611, 490, 607, 47, 396, 386, 117, 151, 14, 578]"
7,31,"[147, 296, 360, 688, 291, 488, 593, 255, 362, 237, 114, 536, 353, 307, 521, 349, 116, 224, 121, 86, 510, 611, 490, 607, 47, 396, 386, 117, 151, 14, 578]"
8,33,"[8, 125, 436, 458, 75, 367, 3, 494, 607, 30, 396, 618, 239, 162, 406, 284, 386, 583, 611, 504, 322, 344, 378, 151, 211, 652, 192, 29, 578, 148, 291, 350, 117]"
9,33,"[8, 125, 436, 458, 75, 367, 3, 494, 607, 30, 396, 618, 239, 162, 406, 284, 386, 583, 611, 504, 322, 344, 378, 151, 211, 652, 192, 29, 578, 148, 291, 350, 117]"
10,33,"[8, 125, 436, 458, 75, 367, 3, 494, 607, 30, 396, 618, 239, 162, 406, 284, 386, 583, 611, 504, 322, 344, 378, 151, 211, 652, 192, 29, 578, 148, 291, 350, 117]"
11,33,"[8, 125, 436, 458, 75, 367, 3, 494, 607, 30, 396, 618, 239, 162, 406, 284, 386, 583, 611, 504, 322, 344, 378, 151, 211, 652, 192, 29, 578, 148, 291, 350, 117]"
12,33,"[8, 125, 436, 458, 75, 367, 3, 494, 607, 30, 396, 618, 239, 162, 406, 284, 386, 583, 611, 504, 322, 344, 378, 151, 211, 652, 192, 29, 578, 148, 291, 350, 117]"
13,33,"[8, 125, 436, 458, 75, 367, 3, 494, 607, 30, 396, 618, 239, 162, 406, 284, 386, 583, 611, 504, 322, 344, 378, 151, 211, 652, 192, 29, 578, 148, 291, 350, 117]"
14,33,"[8, 125, 436, 458, 75, 367, 3, 494, 607, 30, 396, 618, 239, 162, 406, 284, 386, 583, 611, 504, 322, 344, 378, 151, 211, 652, 192, 29, 578, 148, 291, 350, 117]"
15,34,"[653, 356, 378, 114, 431, 675, 49, 47, 600, 524, 666, 59, 512, 660, 25, 128, 14, 148, 188, 367, 467, 677, 281, 344, 105, 117, 417, 372, 578, 652, 561, 72, 53, 386]"
16,34,"[653, 356, 378, 114, 431, 675, 49, 47, 600, 524, 666, 59, 512, 660, 25, 128, 14, 148, 188, 367, 467, 677, 281, 344, 105, 117, 417, 372, 578, 652, 561, 72, 53, 386]"
17,34,"[653, 356, 378, 114, 431, 675, 49, 47, 600, 524, 666, 59, 512, 660, 25, 128, 14, 148, 188, 367, 467, 677, 281, 344, 105, 117, 417, 372, 578, 652, 561, 72, 53, 386]"
18,34,"[653, 356, 378, 114, 431, 675, 49, 47, 600, 524, 666, 59, 512, 660, 25, 128, 14, 148, 188, 367, 467, 677, 281, 344, 105, 117, 417, 372, 578, 652, 561, 72, 53, 386]"
