Iteration,Best_Clique_Size,Best_Clique
42,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
43,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
44,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
45,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
46,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
47,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
48,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
49,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
50,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
51,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
52,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
53,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
54,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
55,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
56,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
57,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
58,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
59,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
60,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
61,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
62,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
