Iteration,Best_Clique_Size,Best_Clique
0,28,"[128, 227, 173, 524, 561, 510, 582, 160, 512, 196, 14, 255, 247, 353, 121, 675, 391, 491, 672, 660, 78, 322, 53, 349, 607, 105, 611, 324]"
1,29,"[164, 631, 148, 607, 239, 331, 675, 260, 121, 211, 494, 16, 386, 322, 618, 144, 512, 372, 360, 652, 117, 534, 600, 29, 291, 7, 561, 316, 53]"
2,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
3,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
4,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
5,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
6,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
7,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
8,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
9,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
10,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
11,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
12,32,"[411, 75, 78, 160, 252, 126, 586, 307, 521, 605, 421, 375, 7, 237, 607, 104, 114, 121, 494, 47, 10, 316, 86, 296, 575, 118, 128, 353, 151, 659, 510, 432]"
13,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
14,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
15,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
16,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
17,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
18,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
19,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
20,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
21,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
22,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
23,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
24,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
25,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
26,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
27,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
28,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
29,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
30,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
31,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
32,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
33,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
34,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
35,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
36,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
37,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
38,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
39,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
40,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
41,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
42,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
43,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
44,34,"[611, 118, 224, 586, 64, 682, 131, 267, 148, 29, 47, 510, 349, 344, 252, 151, 578, 291, 275, 255, 648, 305, 548, 593, 396, 492, 353, 247, 607, 253, 494, 659, 512, 378]"
