Iteration,Best_Clique_Size,Best_Clique
0,11,"[118, 444, 80, 157, 476, 328, 297, 158, 331, 162, 381]"
1,11,"[118, 444, 80, 157, 476, 328, 297, 158, 331, 162, 381]"
2,11,"[118, 444, 80, 157, 476, 328, 297, 158, 331, 162, 381]"
3,11,"[118, 444, 80, 157, 476, 328, 297, 158, 331, 162, 381]"
4,11,"[118, 444, 80, 157, 476, 328, 297, 158, 331, 162, 381]"
5,11,"[118, 444, 80, 157, 476, 328, 297, 158, 331, 162, 381]"
6,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
7,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
8,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
9,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
10,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
11,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
12,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
13,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
14,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
15,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
16,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
17,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
18,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
19,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
20,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
21,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
22,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
23,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
24,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
25,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
26,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
27,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
28,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
29,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
30,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
31,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
32,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
33,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
34,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
35,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
36,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
37,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
38,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
39,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
40,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
41,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
42,12,"[122, 119, 220, 488, 105, 342, 77, 51, 314, 213, 306, 208]"
