Iteration,Best_Clique_Size,Best_Clique
0,10,"[204, 485, 338, 283, 208, 158, 475, 206, 429, 30]"
1,10,"[204, 485, 338, 283, 208, 158, 475, 206, 429, 30]"
2,11,"[142, 128, 4, 354, 397, 95, 97, 441, 161, 156, 80]"
3,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
4,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
5,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
6,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
7,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
8,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
9,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
10,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
11,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
12,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
13,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
14,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
15,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
16,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
17,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
18,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
19,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
20,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
21,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
22,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
23,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
24,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
25,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
26,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
27,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
28,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
29,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
30,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
31,12,"[445, 65, 271, 300, 323, 287, 85, 124, 131, 13, 284, 276]"
