Iteration,Best_Clique_Size,Best_Clique
0,10,"[434, 438, 423, 373, 454, 447, 152, 88, 244, 256]"
1,10,"[434, 438, 423, 373, 454, 447, 152, 88, 244, 256]"
2,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
3,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
4,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
5,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
6,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
7,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
8,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
9,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
10,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
11,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
12,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
13,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
14,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
15,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
16,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
17,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
18,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
19,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
20,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
21,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
22,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
23,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
24,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
25,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
26,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
27,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
28,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
29,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
30,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
31,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
32,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
33,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
34,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
35,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
36,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
37,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
38,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
39,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
40,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
41,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
42,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
43,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
44,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
45,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
46,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
47,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
48,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
49,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
50,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
51,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
52,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
53,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
54,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
55,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
56,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
57,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
58,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
59,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
60,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
61,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
62,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
63,11,"[475, 206, 402, 196, 297, 480, 156, 3, 153, 324, 24]"
64,13,"[435, 335, 68, 41, 118, 404, 485, 330, 386, 444, 321, 362, 401]"
