Iteration,Best_Clique_Size,Best_Clique
0,10,"[199, 121, 432, 257, 129, 266, 313, 178, 246, 96]"
1,11,"[212, 291, 477, 125, 375, 288, 284, 101, 179, 206, 150]"
2,11,"[212, 291, 477, 125, 375, 288, 284, 101, 179, 206, 150]"
3,11,"[212, 291, 477, 125, 375, 288, 284, 101, 179, 206, 150]"
4,11,"[212, 291, 477, 125, 375, 288, 284, 101, 179, 206, 150]"
5,11,"[212, 291, 477, 125, 375, 288, 284, 101, 179, 206, 150]"
6,11,"[212, 291, 477, 125, 375, 288, 284, 101, 179, 206, 150]"
7,11,"[212, 291, 477, 125, 375, 288, 284, 101, 179, 206, 150]"
8,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
9,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
10,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
11,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
12,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
13,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
14,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
15,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
16,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
17,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
18,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
19,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
20,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
21,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
22,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
23,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
24,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
25,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
26,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
27,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
28,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
29,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
30,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
31,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
32,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
33,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
34,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
35,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
36,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
37,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
38,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
39,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
40,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
41,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
42,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
43,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
44,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
45,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
46,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
47,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
48,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
49,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
50,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
51,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
52,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
53,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
54,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
55,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
56,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
57,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
58,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
59,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
60,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
61,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
62,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
63,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
64,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
65,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
66,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
67,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
68,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
69,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
70,12,"[208, 123, 457, 360, 166, 494, 53, 195, 354, 448, 325, 262]"
