Iteration,Best_Clique_Size,Best_Clique
0,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
1,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
2,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
3,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
4,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
5,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
6,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
7,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
8,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
9,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
10,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
11,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
12,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
13,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
14,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
15,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
16,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
17,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
18,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
19,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
20,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
21,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
22,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
23,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
24,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
25,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
26,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
27,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
28,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
29,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
30,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
31,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
32,12,"[191, 148, 338, 106, 301, 30, 84, 248, 178, 137, 277, 206]"
33,13,"[191, 69, 146, 339, 127, 10, 65, 200, 104, 471, 416, 175, 493]"
