Iteration,Best_Clique_Size,Best_Clique
0,10,"[228, 152, 354, 91, 335, 457, 112, 325, 53, 348]"
1,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
2,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
3,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
4,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
5,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
6,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
7,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
8,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
9,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
10,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
11,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
12,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
13,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
14,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
15,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
16,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
17,11,"[215, 149, 195, 90, 297, 9, 426, 237, 314, 208, 181]"
18,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
19,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
20,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
21,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
22,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
23,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
24,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
25,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
26,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
27,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
28,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
29,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
30,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
31,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
32,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
33,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
34,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
35,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
36,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
37,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
38,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
39,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
40,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
41,12,"[318, 129, 154, 155, 439, 131, 299, 151, 10, 85, 483, 64]"
