Iteration,Best_Clique_Size,Best_Clique
0,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
1,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
2,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
3,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
4,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
5,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
6,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
7,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
8,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
9,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
10,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
11,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
12,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
13,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
14,11,"[300, 469, 438, 276, 8, 312, 133, 166, 131, 479, 25]"
15,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
16,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
17,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
18,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
19,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
20,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
21,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
22,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
23,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
24,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
25,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
26,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
27,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
28,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
29,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
30,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
31,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
32,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
33,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
34,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
35,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
36,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
37,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
38,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
39,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
40,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
41,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
42,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
43,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
44,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
45,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
46,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
47,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
48,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
49,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
50,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
51,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
52,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
53,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
54,12,"[151, 175, 291, 478, 301, 314, 352, 229, 200, 37, 349, 331]"
