Iteration,Best_Clique_Size,Best_Clique
0,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
1,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
2,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
3,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
4,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
5,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
6,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
7,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
8,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
9,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
10,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
11,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
12,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
13,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
14,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
15,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
16,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
17,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
18,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
19,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
20,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
21,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
22,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
23,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
24,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
25,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
26,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
27,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
28,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
29,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
30,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
31,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
32,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
33,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
34,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
35,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
36,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
37,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
38,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
39,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
40,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
41,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
42,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
43,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
44,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
45,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
46,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
47,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
48,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
49,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
50,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
51,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
52,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
53,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
54,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
55,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
56,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
57,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
58,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
59,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
60,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
61,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
62,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
63,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
64,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
65,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
66,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
67,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
68,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
69,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
70,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
71,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
72,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
73,12,"[30, 137, 84, 93, 125, 440, 206, 56, 184, 150, 119, 202]"
