Iteration,Best_Clique_Size,Best_Clique
0,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
1,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
2,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
3,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
4,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
5,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
6,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
7,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
8,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
9,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
10,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
11,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
12,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
13,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
14,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
15,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
16,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
17,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
18,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
19,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
20,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
21,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
22,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
23,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
24,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
25,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
26,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
27,11,"[102, 15, 146, 0, 68, 133, 466, 270, 257, 271, 482]"
28,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
29,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
30,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
31,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
32,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
33,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
34,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
35,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
36,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
37,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
38,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
39,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
40,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
41,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
42,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
43,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
44,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
45,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
46,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
47,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
48,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
49,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
50,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
51,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
52,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
53,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
54,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
55,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
56,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
57,12,"[393, 428, 227, 402, 370, 80, 54, 215, 200, 329, 96, 161]"
