Iteration,Best_Clique_Size,Best_Clique
0,27,"[141, 347, 259, 227, 76, 372, 559, 82, 521, 284, 677, 481, 467, 360, 117, 396, 305, 127, 392, 75, 536, 561, 281, 148, 583, 238, 294]"
1,30,"[637, 648, 534, 190, 510, 86, 211, 247, 75, 192, 391, 116, 188, 121, 524, 607, 18, 15, 251, 327, 666, 105, 592, 49, 593, 151, 583, 622, 347, 30]"
2,30,"[637, 648, 534, 190, 510, 86, 211, 247, 75, 192, 391, 116, 188, 121, 524, 607, 18, 15, 251, 327, 666, 105, 592, 49, 593, 151, 583, 622, 347, 30]"
3,31,"[622, 621, 436, 296, 545, 659, 151, 30, 396, 105, 86, 29, 7, 324, 494, 18, 291, 558, 372, 458, 386, 392, 200, 49, 575, 607, 583, 672, 121, 281, 114]"
4,31,"[622, 621, 436, 296, 545, 659, 151, 30, 396, 105, 86, 29, 7, 324, 494, 18, 291, 558, 372, 458, 386, 392, 200, 49, 575, 607, 583, 672, 121, 281, 114]"
5,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
6,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
7,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
8,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
9,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
10,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
11,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
12,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
13,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
14,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
15,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
16,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
17,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
18,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
19,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
20,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
21,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
22,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
23,32,"[294, 253, 247, 356, 660, 158, 189, 155, 372, 211, 392, 386, 578, 524, 127, 151, 141, 86, 401, 677, 592, 652, 78, 281, 512, 121, 252, 289, 53, 666, 30, 126]"
