Iteration,Best_Clique_Size,Best_Clique
0,29,"[675, 311, 111, 146, 362, 353, 492, 252, 406, 669, 524, 350, 635, 344, 421, 155, 657, 322, 78, 677, 180, 578, 75, 512, 305, 349, 372, 128, 586]"
1,29,"[675, 311, 111, 146, 362, 353, 492, 252, 406, 669, 524, 350, 635, 344, 421, 155, 657, 322, 78, 677, 180, 578, 75, 512, 305, 349, 372, 128, 586]"
2,30,"[511, 657, 326, 16, 296, 372, 648, 323, 586, 378, 86, 151, 558, 53, 251, 316, 121, 617, 578, 189, 78, 75, 666, 291, 512, 148, 677, 294, 575, 494]"
3,30,"[511, 657, 326, 16, 296, 372, 648, 323, 586, 378, 86, 151, 558, 53, 251, 316, 121, 617, 578, 189, 78, 75, 666, 291, 512, 148, 677, 294, 575, 494]"
4,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
5,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
6,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
7,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
8,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
9,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
10,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
11,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
12,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
13,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
14,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
15,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
16,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
17,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
18,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
19,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
20,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
21,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
22,32,"[323, 333, 516, 583, 141, 47, 86, 53, 370, 347, 512, 367, 677, 7, 483, 72, 353, 160, 607, 527, 259, 251, 375, 336, 150, 316, 116, 296, 224, 281, 586, 575]"
