Iteration,Best_Clique_Size,Best_Clique
0,10,"[310, 74, 118, 42, 194, 386, 139, 266, 352, 126]"
1,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
2,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
3,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
4,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
5,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
6,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
7,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
8,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
9,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
10,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
11,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
12,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
13,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
14,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
15,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
16,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
17,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
18,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
19,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
20,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
21,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
22,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
23,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
24,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
25,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
26,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
27,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
28,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
29,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
30,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
31,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
32,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
33,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
34,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
35,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
36,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
37,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
38,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
39,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
40,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
41,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
42,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
43,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
44,11,"[321, 441, 278, 312, 447, 73, 105, 166, 364, 200, 40]"
