Iteration,Best_Clique_Size,Best_Clique
0,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
1,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
2,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
3,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
4,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
5,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
6,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
7,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
8,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
9,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
10,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
11,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
12,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
13,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
14,31,"[421, 286, 548, 417, 191, 75, 353, 151, 607, 116, 296, 86, 281, 211, 291, 600, 561, 255, 47, 117, 105, 53, 147, 494, 121, 575, 586, 14, 458, 349, 322]"
15,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
16,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
17,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
18,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
19,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
20,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
21,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
22,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
23,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
24,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
25,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
26,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
27,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
28,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
29,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
30,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
31,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
32,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
33,32,"[478, 367, 350, 118, 437, 196, 583, 289, 100, 386, 114, 659, 128, 524, 305, 222, 635, 68, 349, 561, 580, 275, 378, 607, 29, 316, 86, 105, 406, 360, 75, 294]"
34,33,"[150, 129, 607, 512, 458, 619, 104, 648, 267, 316, 498, 86, 401, 53, 75, 524, 327, 534, 536, 386, 29, 614, 677, 372, 349, 417, 347, 192, 436, 294, 8, 575, 78]"
35,33,"[150, 129, 607, 512, 458, 619, 104, 648, 267, 316, 498, 86, 401, 53, 75, 524, 327, 534, 536, 386, 29, 614, 677, 372, 349, 417, 347, 192, 436, 294, 8, 575, 78]"
36,33,"[150, 129, 607, 512, 458, 619, 104, 648, 267, 316, 498, 86, 401, 53, 75, 524, 327, 534, 536, 386, 29, 614, 677, 372, 349, 417, 347, 192, 436, 294, 8, 575, 78]"
