Iteration,Best_Clique_Size,Best_Clique
0,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
1,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
2,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
3,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
4,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
5,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
6,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
7,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
8,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
9,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
10,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
11,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
12,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
13,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
14,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
15,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
16,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
17,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
18,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
19,11,"[476, 277, 177, 69, 446, 285, 455, 52, 162, 322, 396]"
20,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
21,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
22,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
23,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
24,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
25,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
26,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
27,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
28,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
29,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
30,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
31,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
32,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
33,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
34,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
35,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
36,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
37,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
38,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
39,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
40,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
41,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
42,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
43,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
44,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
45,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
46,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
47,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
48,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
49,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
50,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
51,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
52,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
53,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
54,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
55,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
56,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
57,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
58,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
59,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
60,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
61,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
62,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
63,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
64,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
65,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
66,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
67,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
68,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
69,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
70,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
71,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
72,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
73,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
74,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
75,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
76,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
77,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
78,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
79,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
80,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
81,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
82,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
83,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
84,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
85,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
86,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
87,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
88,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
89,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
90,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
91,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
92,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
93,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
94,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
95,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
96,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
97,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
98,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
99,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
100,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
101,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
102,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
103,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
104,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
105,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
106,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
107,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
108,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
109,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
110,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
111,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
112,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
113,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
114,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
115,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
116,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
117,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
118,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
119,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
120,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
121,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
122,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
123,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
124,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
125,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
126,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
127,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
128,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
129,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
130,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
131,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
132,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
133,12,"[121, 262, 219, 107, 472, 482, 428, 142, 429, 419, 182, 394]"
